lesion_id,globules_present,streaks_present,pigment_network_present,dots_present,structureless_present,num_structures,D_value
ISIC_0013360,0,0,0,0,0,0,0.0
ISIC_0013364,0,0,0,0,0,0,0.0
ISIC_0013365,0,0,0,0,0,0,0.0
ISIC_0013369,0,0,0,0,1,1,0.5
ISIC_0013371,0,0,0,0,0,0,0.0
ISIC_0013374,0,0,1,0,0,1,0.5
ISIC_0013378,0,0,1,0,0,1,0.5
ISIC_0013383,1,0,0,0,0,1,0.5
ISIC_0013385,0,0,1,0,0,1,0.5
ISIC_0013390,1,0,0,0,0,1,0.5
ISIC_0013393,0,0,0,0,0,0,0.0
ISIC_0013394,0,0,0,0,0,0,0.0
ISIC_0013395,1,0,0,0,0,1,0.5
ISIC_0013397,0,0,0,0,0,0,0.0
ISIC_0013398,0,0,1,0,0,1,0.5
ISIC_0013399,1,0,0,0,0,1,0.5
ISIC_0013400,0,0,0,0,0,0,0.0
ISIC_0013403,0,0,0,0,0,0,0.0
ISIC_0013405,0,0,0,0,0,0,0.0
ISIC_0013410,0,0,0,0,0,0,0.0
ISIC_0013411,0,0,1,0,0,1,0.5
ISIC_0013414,1,0,1,0,0,2,1.0
ISIC_0013416,0,0,0,0,0,0,0.0
ISIC_0013417,1,0,1,0,0,2,1.0
ISIC_0013423,0,0,0,0,0,0,0.0
ISIC_0013424,0,0,0,0,0,0,0.0
ISIC_0013425,0,0,0,0,0,0,0.0
ISIC_0013427,1,0,0,0,0,1,0.5
ISIC_0013428,0,0,1,0,0,1,0.5
ISIC_0013429,1,0,0,0,0,1,0.5
ISIC_0013430,0,0,0,0,0,0,0.0
ISIC_0013432,0,0,1,0,0,1,0.5
ISIC_0013433,1,0,0,0,0,1,0.5
ISIC_0013434,0,0,1,0,0,1,0.5
ISIC_0013437,0,0,0,0,0,0,0.0
ISIC_0013438,0,0,0,0,0,0,0.0
ISIC_0013443,0,0,0,0,0,0,0.0
ISIC_0013455,0,0,1,0,0,1,0.5
ISIC_0013456,1,0,0,0,1,2,1.0
ISIC_0013457,0,0,0,0,0,0,0.0
ISIC_0013458,1,0,0,0,0,1,0.5
ISIC_0013459,0,0,0,0,0,0,0.0
ISIC_0013461,0,0,0,0,0,0,0.0
ISIC_0013465,0,0,0,0,0,0,0.0
ISIC_0013472,0,0,0,0,0,0,0.0
ISIC_0013473,0,0,1,0,0,1,0.5
ISIC_0013474,0,0,0,0,0,0,0.0
ISIC_0013480,0,0,1,0,0,1,0.5
ISIC_0013487,0,0,1,0,0,1,0.5
ISIC_0013488,1,0,1,0,0,2,1.0
ISIC_0013489,0,0,1,0,0,1,0.5
ISIC_0013490,0,0,1,0,0,1,0.5
ISIC_0013491,0,0,1,0,0,1,0.5
ISIC_0013492,0,0,1,0,0,1,0.5
ISIC_0013493,0,0,1,0,0,1,0.5
ISIC_0013494,0,0,1,0,0,1,0.5
ISIC_0013495,1,0,1,0,0,2,1.0
ISIC_0013498,0,0,1,0,0,1,0.5
ISIC_0013499,1,0,1,0,0,2,1.0
ISIC_0013500,0,0,1,0,0,1,0.5
ISIC_0013501,1,0,0,0,0,1,0.5
ISIC_0013511,0,0,0,0,0,0,0.0
ISIC_0013512,0,0,0,0,0,0,0.0
ISIC_0013516,0,0,0,0,0,0,0.0
ISIC_0013517,0,0,1,0,0,1,0.5
ISIC_0013518,0,0,0,0,0,0,0.0
ISIC_0013523,0,0,1,0,0,1,0.5
ISIC_0013525,1,0,1,0,0,2,1.0
ISIC_0013526,1,0,1,0,0,2,1.0
ISIC_0013527,0,0,0,0,1,1,0.5
ISIC_0013529,0,0,1,0,0,1,0.5
ISIC_0013549,0,0,1,0,0,1,0.5
ISIC_0013552,0,0,0,0,0,0,0.0
ISIC_0013553,0,0,1,0,0,1,0.5
ISIC_0013554,0,0,1,0,0,1,0.5
ISIC_0013558,0,0,0,0,0,0,0.0
ISIC_0013559,0,0,1,0,0,1,0.5
ISIC_0013561,0,0,1,0,0,1,0.5
ISIC_0013562,0,0,1,0,0,1,0.5
ISIC_0013565,0,0,0,0,0,0,0.0
ISIC_0013567,0,0,1,0,0,1,0.5
ISIC_0013568,0,0,1,0,0,1,0.5
ISIC_0013572,0,0,0,0,0,0,0.0
ISIC_0013573,0,0,1,0,0,1,0.5
ISIC_0013577,0,0,1,0,0,1,0.5
ISIC_0013578,0,0,0,0,0,0,0.0
ISIC_0013579,0,0,1,0,0,1,0.5
ISIC_0013580,0,0,0,0,0,0,0.0
ISIC_0013581,0,0,0,0,0,0,0.0
ISIC_0013585,0,0,0,0,0,0,0.0
ISIC_0013588,0,0,0,0,0,0,0.0
ISIC_0013592,1,0,0,0,0,1,0.5
ISIC_0013594,0,0,1,0,0,1,0.5
ISIC_0013595,0,0,1,0,0,1,0.5
ISIC_0013596,0,0,1,0,0,1,0.5
ISIC_0013597,0,0,1,0,0,1,0.5
ISIC_0013599,0,0,0,0,0,0,0.0
ISIC_0013600,1,0,0,0,0,1,0.5
ISIC_0013601,0,0,1,0,0,1,0.5
ISIC_0013602,1,0,0,0,0,1,0.5
ISIC_0013603,1,0,1,0,0,2,1.0
ISIC_0013606,0,0,1,0,0,1,0.5
ISIC_0013610,1,0,0,0,0,1,0.5
ISIC_0013615,0,0,1,0,0,1,0.5
ISIC_0013617,0,0,0,0,0,0,0.0
ISIC_0013618,0,0,1,0,0,1,0.5
ISIC_0013621,0,0,0,0,0,0,0.0
ISIC_0013626,0,0,1,0,0,1,0.5
ISIC_0013634,1,0,1,0,0,2,1.0
ISIC_0013635,0,0,0,0,0,0,0.0
ISIC_0013636,1,0,0,0,0,1,0.5
ISIC_0013637,0,0,0,0,0,0,0.0
ISIC_0013639,1,0,1,0,0,2,1.0
ISIC_0013643,0,0,0,0,0,0,0.0
ISIC_0013644,0,0,0,0,0,0,0.0
ISIC_0013651,0,0,1,0,0,1,0.5
ISIC_0013652,1,0,0,0,0,1,0.5
ISIC_0013656,0,0,1,0,0,1,0.5
ISIC_0013663,0,0,1,0,0,1,0.5
ISIC_0013664,0,0,1,0,0,1,0.5
ISIC_0013667,0,0,1,0,0,1,0.5
ISIC_0013670,0,0,1,0,0,1,0.5
ISIC_0013671,0,0,0,0,0,0,0.0
ISIC_0013672,0,0,1,0,0,1,0.5
ISIC_0013673,0,0,0,0,0,0,0.0
ISIC_0013674,0,0,1,0,0,1,0.5
ISIC_0013675,0,0,0,0,0,0,0.0
ISIC_0013676,1,0,0,0,0,1,0.5
ISIC_0013678,0,0,0,0,0,0,0.0
ISIC_0013680,0,0,0,0,0,0,0.0
ISIC_0013684,0,0,0,0,0,0,0.0
ISIC_0013685,0,0,0,0,0,0,0.0
ISIC_0013688,1,0,0,0,0,1,0.5
ISIC_0013689,0,0,1,0,0,1,0.5
ISIC_0013690,0,0,1,0,0,1,0.5
ISIC_0013691,0,0,0,0,0,0,0.0
ISIC_0013695,0,0,1,0,0,1,0.5
ISIC_0013696,0,0,1,0,0,1,0.5
ISIC_0013702,0,0,1,0,0,1,0.5
ISIC_0013708,0,0,0,0,0,0,0.0
ISIC_0013709,0,0,0,0,0,0,0.0
ISIC_0013712,1,0,0,0,0,1,0.5
ISIC_0013713,0,0,0,0,0,0,0.0
ISIC_0013719,0,0,1,0,0,1,0.5
ISIC_0013721,0,0,0,0,0,0,0.0
ISIC_0013733,0,0,1,0,0,1,0.5
ISIC_0013736,0,0,1,0,0,1,0.5
ISIC_0013737,1,0,1,0,0,2,1.0
ISIC_0013738,1,0,0,0,0,1,0.5
ISIC_0013739,0,0,0,0,0,0,0.0
ISIC_0013740,1,0,1,0,0,2,1.0
ISIC_0013747,0,0,1,0,0,1,0.5
ISIC_0013748,0,0,1,0,0,1,0.5
ISIC_0013749,0,0,1,0,0,1,0.5
ISIC_0013758,1,0,1,0,0,2,1.0
ISIC_0013762,0,0,0,0,0,0,0.0
ISIC_0013765,0,0,0,0,0,0,0.0
ISIC_0013766,1,0,1,0,0,2,1.0
ISIC_0013767,0,0,0,0,0,0,0.0
ISIC_0013772,0,0,1,0,0,1,0.5
ISIC_0013775,0,0,1,0,0,1,0.5
ISIC_0013777,0,0,0,0,0,0,0.0
ISIC_0013778,0,0,1,0,0,1,0.5
ISIC_0013782,0,0,0,0,0,0,0.0
ISIC_0013783,0,0,1,0,0,1,0.5
ISIC_0013789,0,0,1,0,0,1,0.5
ISIC_0013792,1,0,1,0,0,2,1.0
ISIC_0013793,0,0,0,0,0,0,0.0
ISIC_0013794,0,0,1,0,0,1,0.5
ISIC_0013795,0,0,1,0,0,1,0.5
ISIC_0013796,0,0,0,0,0,0,0.0
ISIC_0013797,0,0,0,0,0,0,0.0
ISIC_0013798,0,0,1,0,1,2,1.0
ISIC_0013799,0,0,0,0,0,0,0.0
ISIC_0013800,0,0,0,0,0,0,0.0
ISIC_0013801,0,0,1,0,0,1,0.5
ISIC_0013802,0,0,0,0,0,0,0.0
ISIC_0013803,0,0,0,0,0,0,0.0
ISIC_0013804,0,0,1,0,0,1,0.5
ISIC_0013805,0,0,1,0,0,1,0.5
ISIC_0013806,0,0,1,0,0,1,0.5
ISIC_0013807,0,0,1,0,1,2,1.0
ISIC_0013808,0,0,1,0,0,1,0.5
ISIC_0013809,0,0,1,0,0,1,0.5
ISIC_0013813,0,0,0,0,0,0,0.0
ISIC_0013815,0,0,0,0,0,0,0.0
ISIC_0013816,0,0,0,0,0,0,0.0
ISIC_0013817,0,0,0,0,0,0,0.0
ISIC_0013819,0,0,0,0,0,0,0.0
ISIC_0013828,0,0,0,0,0,0,0.0
ISIC_0013830,0,0,1,0,0,1,0.5
ISIC_0013831,1,0,1,0,0,2,1.0
ISIC_0013832,0,0,1,0,0,1,0.5
ISIC_0013833,0,0,1,0,0,1,0.5
ISIC_0013835,0,0,0,0,0,0,0.0
ISIC_0013836,0,0,0,0,0,0,0.0
ISIC_0013837,1,1,0,0,0,2,1.0
ISIC_0013839,1,0,0,0,0,1,0.5
ISIC_0013840,0,0,0,0,0,0,0.0
ISIC_0013842,0,0,0,0,0,0,0.0
ISIC_0013843,0,0,0,0,0,0,0.0
ISIC_0013844,0,0,0,0,0,0,0.0
ISIC_0013861,0,0,1,0,0,1,0.5
ISIC_0013862,0,0,1,0,0,1,0.5
ISIC_0013863,0,0,0,0,0,0,0.0
ISIC_0013865,0,0,1,0,0,1,0.5
ISIC_0013867,0,0,0,0,0,0,0.0
ISIC_0013874,0,0,1,0,0,1,0.5
ISIC_0013879,0,0,0,0,0,0,0.0
ISIC_0013886,0,0,1,0,0,1,0.5
ISIC_0013888,0,0,0,0,0,0,0.0
ISIC_0013891,0,0,1,0,0,1,0.5
ISIC_0013896,0,0,1,0,0,1,0.5
ISIC_0013897,0,0,0,0,0,0,0.0
ISIC_0013898,0,0,0,0,0,0,0.0
ISIC_0013908,0,0,1,0,0,1,0.5
ISIC_0013910,0,0,0,0,0,0,0.0
ISIC_0013911,0,0,0,0,0,0,0.0
ISIC_0013917,0,0,1,0,0,1,0.5
ISIC_0013918,0,0,0,0,0,0,0.0
ISIC_0013921,0,0,1,0,0,1,0.5
ISIC_0013922,1,0,1,0,0,2,1.0
ISIC_0013925,0,0,0,0,0,0,0.0
ISIC_0013929,0,0,1,0,0,1,0.5
ISIC_0013935,1,0,0,0,0,1,0.5
ISIC_0013936,0,0,1,0,0,1,0.5
ISIC_0013942,0,0,1,0,0,1,0.5
ISIC_0013946,0,0,1,0,0,1,0.5
ISIC_0013948,1,0,1,0,0,2,1.0
ISIC_0013953,0,0,1,0,0,1,0.5
ISIC_0013958,0,0,0,0,0,0,0.0
ISIC_0013961,0,0,0,0,0,0,0.0
ISIC_0013962,0,0,1,0,0,1,0.5
ISIC_0013966,0,0,0,0,0,0,0.0
ISIC_0013967,0,0,0,0,0,0,0.0
ISIC_0013969,0,0,1,0,0,1,0.5
ISIC_0013970,0,0,1,0,1,2,1.0
ISIC_0013972,0,0,1,0,0,1,0.5
ISIC_0013975,0,0,0,0,0,0,0.0
ISIC_0013977,0,0,0,0,0,0,0.0
ISIC_0013980,0,0,0,0,0,0,0.0
ISIC_0013981,0,0,0,0,0,0,0.0
ISIC_0013982,0,0,0,0,0,0,0.0
ISIC_0013983,1,0,1,0,0,2,1.0
ISIC_0013984,0,0,1,0,0,1,0.5
ISIC_0013986,0,0,1,0,0,1,0.5
ISIC_0013987,0,0,1,0,0,1,0.5
ISIC_0013988,1,0,0,0,0,1,0.5
ISIC_0013995,0,0,1,0,0,1,0.5
ISIC_0013996,1,0,1,0,0,2,1.0
ISIC_0013997,0,0,1,0,0,1,0.5
ISIC_0013998,0,0,0,0,0,0,0.0
ISIC_0014001,0,0,0,0,0,0,0.0
ISIC_0014013,0,0,1,0,0,1,0.5
ISIC_0014026,1,0,0,0,0,1,0.5
ISIC_0014027,0,0,1,0,0,1,0.5
ISIC_0014028,0,0,0,0,0,0,0.0
ISIC_0014029,1,0,0,0,0,1,0.5
ISIC_0014032,0,0,0,0,0,0,0.0
ISIC_0014037,0,0,0,0,0,0,0.0
ISIC_0014044,0,0,0,0,0,0,0.0
ISIC_0014046,1,0,0,0,0,1,0.5
ISIC_0014049,0,0,1,0,0,1,0.5
ISIC_0014059,0,0,1,0,0,1,0.5
ISIC_0014062,0,0,1,0,0,1,0.5
ISIC_0014066,0,0,1,0,0,1,0.5
ISIC_0014069,0,0,1,0,0,1,0.5
ISIC_0014072,0,0,0,0,0,0,0.0
ISIC_0014073,0,0,1,0,0,1,0.5
ISIC_0014076,0,0,0,0,0,0,0.0
ISIC_0014077,0,0,1,0,0,1,0.5
ISIC_0014080,0,0,1,0,0,1,0.5
ISIC_0014081,0,0,1,0,0,1,0.5
ISIC_0014089,0,0,1,0,0,1,0.5
ISIC_0014090,0,0,1,0,0,1,0.5
ISIC_0014092,0,0,1,0,0,1,0.5
ISIC_0014093,0,0,1,0,0,1,0.5
ISIC_0014094,0,0,1,0,0,1,0.5
ISIC_0014099,1,0,0,0,0,1,0.5
ISIC_0014103,0,0,1,0,0,1,0.5
ISIC_0014108,1,0,1,0,0,2,1.0
ISIC_0014110,0,0,1,0,0,1,0.5
ISIC_0014114,0,0,0,0,0,0,0.0
ISIC_0014117,0,0,1,0,0,1,0.5
ISIC_0014127,1,0,0,0,0,1,0.5
ISIC_0014129,0,0,1,0,0,1,0.5
ISIC_0014131,0,0,1,0,0,1,0.5
ISIC_0014132,0,0,0,0,0,0,0.0
ISIC_0014133,0,0,1,0,0,1,0.5
ISIC_0014136,0,0,0,0,0,0,0.0
ISIC_0014139,0,0,0,0,0,0,0.0
ISIC_0014144,0,0,0,0,0,0,0.0
ISIC_0014149,0,0,0,0,0,0,0.0
ISIC_0014150,0,0,1,0,0,1,0.5
ISIC_0014151,0,0,1,0,0,1,0.5
ISIC_0014156,0,0,1,0,0,1,0.5
ISIC_0014157,0,0,1,0,0,1,0.5
ISIC_0014158,0,0,0,0,0,0,0.0
ISIC_0014160,1,0,0,0,0,1,0.5
ISIC_0014162,0,0,0,0,0,0,0.0
ISIC_0014163,0,0,1,0,0,1,0.5
ISIC_0014164,0,0,1,0,0,1,0.5
ISIC_0014166,0,0,0,0,0,0,0.0
ISIC_0014169,0,0,0,0,0,0,0.0
ISIC_0014171,0,0,0,0,0,0,0.0
ISIC_0014173,1,1,0,0,0,2,1.0
ISIC_0014174,1,0,1,0,0,2,1.0
ISIC_0014178,0,0,1,0,0,1,0.5
ISIC_0014181,0,0,1,0,0,1,0.5
ISIC_0014183,0,0,1,0,0,1,0.5
ISIC_0014185,0,0,0,0,0,0,0.0
ISIC_0014186,0,0,0,0,0,0,0.0
ISIC_0014187,0,0,0,0,0,0,0.0
ISIC_0014189,0,0,1,0,0,1,0.5
ISIC_0014190,0,0,0,0,0,0,0.0
ISIC_0014195,1,1,0,0,0,2,1.0
ISIC_0014197,0,0,1,0,0,1,0.5
ISIC_0014211,0,0,1,0,0,1,0.5
ISIC_0014217,0,0,1,0,0,1,0.5
ISIC_0014219,0,0,0,0,0,0,0.0
ISIC_0014221,0,0,1,0,0,1,0.5
ISIC_0014222,0,0,0,0,0,0,0.0
ISIC_0014225,0,0,0,0,0,0,0.0
ISIC_0014229,0,0,1,0,0,1,0.5
ISIC_0014233,0,0,1,0,0,1,0.5
ISIC_0014238,1,0,1,0,0,2,1.0
ISIC_0014248,0,0,0,0,1,1,0.5
ISIC_0014249,0,0,1,0,0,1,0.5
ISIC_0014253,0,0,0,0,0,0,0.0
ISIC_0014255,0,0,1,0,0,1,0.5
ISIC_0014263,0,0,1,0,0,1,0.5
ISIC_0014270,1,0,0,0,0,1,0.5
ISIC_0014273,0,0,0,0,0,0,0.0
ISIC_0014274,1,0,0,0,0,1,0.5
ISIC_0014284,0,0,0,0,0,0,0.0
ISIC_0014286,0,0,1,0,0,1,0.5
ISIC_0014288,0,0,1,0,0,1,0.5
ISIC_0014289,0,0,1,0,0,1,0.5
ISIC_0014290,1,1,0,0,0,2,1.0
ISIC_0014291,0,0,1,0,0,1,0.5
ISIC_0014299,0,0,0,0,0,0,0.0
ISIC_0014302,0,0,1,0,0,1,0.5
ISIC_0014308,0,0,1,0,0,1,0.5
ISIC_0014311,0,0,0,0,0,0,0.0
ISIC_0014316,0,0,0,0,0,0,0.0
ISIC_0014317,0,0,1,0,0,1,0.5
ISIC_0014324,0,0,1,0,0,1,0.5
ISIC_0014325,0,0,1,0,0,1,0.5
ISIC_0014327,0,0,1,0,0,1,0.5
ISIC_0014328,0,0,0,0,0,0,0.0
ISIC_0014331,0,0,1,0,0,1,0.5
ISIC_0014336,0,0,0,0,0,0,0.0
ISIC_0014337,0,0,0,0,0,0,0.0
ISIC_0014346,0,0,1,0,0,1,0.5
ISIC_0014347,0,0,1,0,0,1,0.5
ISIC_0014349,0,0,1,0,0,1,0.5
ISIC_0014353,0,0,1,0,0,1,0.5
ISIC_0014357,0,0,0,0,0,0,0.0
ISIC_0014360,1,0,1,0,0,2,1.0
ISIC_0014361,0,0,1,0,0,1,0.5
ISIC_0014365,0,0,1,0,0,1,0.5
ISIC_0014366,0,0,1,0,0,1,0.5
ISIC_0014372,0,0,1,0,0,1,0.5
ISIC_0014382,0,0,0,0,0,0,0.0
ISIC_0014385,0,0,1,0,0,1,0.5
ISIC_0014386,0,0,0,0,0,0,0.0
ISIC_0014392,0,0,0,0,0,0,0.0
ISIC_0014393,0,0,0,0,0,0,0.0
ISIC_0014394,0,0,1,0,0,1,0.5
ISIC_0014395,0,0,0,0,0,0,0.0
ISIC_0014397,0,0,0,0,0,0,0.0
ISIC_0014410,0,0,0,0,0,0,0.0
ISIC_0014419,0,0,0,0,0,0,0.0
ISIC_0014422,0,0,1,0,0,1,0.5
ISIC_0014423,0,0,0,0,0,0,0.0
ISIC_0014428,1,0,1,0,0,2,1.0
ISIC_0014430,0,0,1,0,0,1,0.5
ISIC_0014431,1,0,1,0,0,2,1.0
ISIC_0014433,0,0,1,0,0,1,0.5
ISIC_0014434,0,0,1,0,0,1,0.5
ISIC_0014438,0,0,0,0,0,0,0.0
ISIC_0014440,1,0,0,0,1,2,1.0
ISIC_0014441,0,0,1,0,0,1,0.5
ISIC_0014453,0,0,1,0,0,1,0.5
ISIC_0014454,0,0,0,0,0,0,0.0
ISIC_0014457,0,0,0,0,0,0,0.0
ISIC_0014458,0,0,1,0,0,1,0.5
ISIC_0014469,0,0,0,0,0,0,0.0
ISIC_0014470,0,0,0,0,0,0,0.0
ISIC_0014473,0,0,1,0,0,1,0.5
ISIC_0014475,0,0,1,0,0,1,0.5
ISIC_0014476,1,0,1,0,0,2,1.0
ISIC_0014478,0,0,1,0,0,1,0.5
ISIC_0014480,0,0,1,0,0,1,0.5
ISIC_0014486,1,0,1,0,0,2,1.0
ISIC_0014489,0,0,1,0,0,1,0.5
ISIC_0014490,1,0,1,0,0,2,1.0
ISIC_0014498,1,0,1,0,0,2,1.0
ISIC_0014500,0,0,0,0,0,0,0.0
ISIC_0014501,0,0,1,0,0,1,0.5
ISIC_0014502,0,0,1,0,0,1,0.5
ISIC_0014503,0,0,0,0,0,0,0.0
ISIC_0014506,0,0,1,0,0,1,0.5
ISIC_0014507,0,0,0,0,0,0,0.0
ISIC_0014511,0,0,0,0,0,0,0.0
ISIC_0014513,0,0,1,0,0,1,0.5
ISIC_0014518,0,0,1,0,0,1,0.5
ISIC_0014522,0,0,1,0,0,1,0.5
ISIC_0014525,1,0,0,0,0,1,0.5
ISIC_0014526,0,0,0,0,0,0,0.0
ISIC_0014527,1,0,1,0,0,2,1.0
ISIC_0014529,0,0,1,0,1,2,1.0
ISIC_0014535,0,0,0,0,0,0,0.0
ISIC_0014537,0,0,0,0,0,0,0.0
ISIC_0014541,0,0,1,0,0,1,0.5
ISIC_0014542,0,0,1,0,0,1,0.5
ISIC_0014543,0,0,0,0,0,0,0.0
ISIC_0014545,0,0,1,0,0,1,0.5
ISIC_0014546,0,0,0,0,0,0,0.0
ISIC_0014547,0,0,1,0,1,2,1.0
ISIC_0014548,0,0,1,0,0,1,0.5
ISIC_0014554,0,0,0,0,0,0,0.0
ISIC_0014558,0,0,1,0,0,1,0.5
ISIC_0014559,0,0,1,0,0,1,0.5
ISIC_0014567,0,0,1,0,0,1,0.5
ISIC_0014572,0,0,0,0,0,0,0.0
ISIC_0014573,0,0,0,0,0,0,0.0
ISIC_0014574,0,0,0,0,0,0,0.0
ISIC_0014576,0,0,1,0,0,1,0.5
ISIC_0014577,0,0,0,0,0,0,0.0
ISIC_0014580,0,0,0,0,0,0,0.0
ISIC_0014581,0,0,0,0,0,0,0.0
ISIC_0014583,0,0,0,0,0,0,0.0
ISIC_0014585,0,0,1,0,0,1,0.5
ISIC_0014586,0,0,1,0,0,1,0.5
ISIC_0014587,0,0,0,0,0,0,0.0
ISIC_0014596,0,0,0,0,0,0,0.0
ISIC_0014599,0,0,0,0,0,0,0.0
ISIC_0014600,0,0,0,0,0,0,0.0
ISIC_0014601,0,0,0,0,0,0,0.0
ISIC_0014603,0,0,1,0,0,1,0.5
ISIC_0014605,0,0,0,0,0,0,0.0
ISIC_0014609,0,0,0,0,0,0,0.0
ISIC_0014610,0,0,0,0,0,0,0.0
ISIC_0014617,0,0,0,0,0,0,0.0
ISIC_0014619,0,0,0,0,0,0,0.0
ISIC_0014623,0,0,0,0,0,0,0.0
ISIC_0014624,0,0,0,0,0,0,0.0
ISIC_0014625,0,0,0,0,0,0,0.0
ISIC_0014628,0,0,0,0,0,0,0.0
ISIC_0014632,0,0,0,0,0,0,0.0
ISIC_0014633,0,0,0,0,0,0,0.0
ISIC_0014635,0,0,0,0,0,0,0.0
ISIC_0014637,0,0,0,0,0,0,0.0
ISIC_0014639,0,0,0,0,0,0,0.0
ISIC_0014640,0,0,0,0,0,0,0.0
ISIC_0014642,0,0,0,0,0,0,0.0
ISIC_0014643,0,0,0,0,0,0,0.0
ISIC_0014651,0,0,0,0,0,0,0.0
ISIC_0014652,0,0,0,0,0,0,0.0
ISIC_0014657,0,0,0,0,0,0,0.0
ISIC_0014658,0,0,1,0,0,1,0.5
ISIC_0014661,1,0,1,0,0,2,1.0
ISIC_0014663,1,0,0,1,0,2,1.0
ISIC_0014664,0,0,0,0,0,0,0.0
ISIC_0014665,0,0,1,0,0,1,0.5
ISIC_0014666,1,0,0,0,0,1,0.5
ISIC_0014667,0,1,0,0,0,1,0.5
ISIC_0014675,1,0,0,0,0,1,0.5
ISIC_0014676,1,0,0,0,0,1,0.5
ISIC_0014677,0,0,1,0,0,1,0.5
ISIC_0014680,1,0,0,0,0,1,0.5
ISIC_0014682,0,0,1,0,0,1,0.5
ISIC_0014683,1,0,0,0,0,1,0.5
ISIC_0014684,1,1,0,0,0,2,1.0
ISIC_0014685,0,0,1,0,0,1,0.5
ISIC_0014687,1,0,1,0,0,2,1.0
ISIC_0014688,0,0,1,0,0,1,0.5
ISIC_0014692,0,0,1,0,0,1,0.5
ISIC_0014693,0,0,1,0,0,1,0.5
ISIC_0014694,1,0,1,0,0,2,1.0
ISIC_0014696,0,0,1,0,0,1,0.5
ISIC_0014697,0,0,1,0,0,1,0.5
ISIC_0014698,0,0,0,0,0,0,0.0
ISIC_0014702,1,0,1,0,0,2,1.0
ISIC_0014703,0,0,1,0,0,1,0.5
ISIC_0014707,0,0,1,0,0,1,0.5
ISIC_0014708,1,0,1,0,0,2,1.0
ISIC_0014713,0,0,1,0,0,1,0.5
ISIC_0014714,1,0,0,0,0,1,0.5
ISIC_0014715,0,0,1,0,0,1,0.5
ISIC_0014716,0,0,1,0,0,1,0.5
ISIC_0014720,0,0,1,0,0,1,0.5
ISIC_0014722,0,0,1,0,0,1,0.5
ISIC_0014723,0,0,0,0,0,0,0.0
ISIC_0014724,0,0,1,0,0,1,0.5
ISIC_0014725,0,0,1,0,0,1,0.5
ISIC_0014726,0,0,1,0,0,1,0.5
ISIC_0014728,1,0,1,0,0,2,1.0
ISIC_0014729,1,0,0,0,0,1,0.5
ISIC_0014730,1,0,1,0,0,2,1.0
ISIC_0014731,0,0,1,0,0,1,0.5
ISIC_0014735,0,0,1,0,0,1,0.5
ISIC_0014739,0,0,1,0,0,1,0.5
ISIC_0014740,0,0,1,1,0,2,1.0
ISIC_0014742,0,0,1,0,0,1,0.5
ISIC_0014743,0,0,1,0,0,1,0.5
ISIC_0014745,1,0,1,0,0,2,1.0
ISIC_0014746,1,0,0,1,0,2,1.0
ISIC_0014748,0,0,1,0,0,1,0.5
ISIC_0014749,0,0,1,0,0,1,0.5
ISIC_0014753,0,0,1,1,0,2,1.0
ISIC_0014754,1,0,1,0,0,2,1.0
ISIC_0014755,1,0,1,0,0,2,1.0
ISIC_0014758,0,0,1,0,0,1,0.5
ISIC_0014759,1,0,1,0,0,2,1.0
ISIC_0014760,0,0,1,0,0,1,0.5
ISIC_0014762,1,0,1,0,0,2,1.0
ISIC_0014763,0,0,1,0,0,1,0.5
ISIC_0014765,0,0,0,0,0,0,0.0
ISIC_0014768,0,0,1,0,0,1,0.5
ISIC_0014769,0,0,0,0,0,0,0.0
ISIC_0014770,0,1,0,0,0,1,0.5
ISIC_0014771,0,0,1,0,0,1,0.5
ISIC_0014772,0,0,1,0,0,1,0.5
ISIC_0014773,1,0,1,0,0,2,1.0
ISIC_0014775,0,0,1,0,0,1,0.5
ISIC_0014778,0,0,1,0,0,1,0.5
ISIC_0014779,1,0,0,0,0,1,0.5
ISIC_0014780,0,0,1,0,0,1,0.5
ISIC_0014782,0,0,0,0,0,0,0.0
ISIC_0014783,0,0,0,0,0,0,0.0
ISIC_0014784,1,0,0,1,0,2,1.0
ISIC_0014785,0,0,1,0,0,1,0.5
ISIC_0014786,1,0,0,0,0,1,0.5
ISIC_0014787,0,0,0,1,0,1,0.5
ISIC_0014788,1,0,1,0,0,2,1.0
ISIC_0014790,0,1,0,0,0,1,0.5
ISIC_0014791,0,0,1,0,0,1,0.5
ISIC_0014792,0,0,0,0,0,0,0.0
ISIC_0014794,1,0,1,0,0,2,1.0
ISIC_0014795,1,0,1,0,0,2,1.0
ISIC_0014796,0,0,1,0,0,1,0.5
ISIC_0014797,0,0,0,0,0,0,0.0
ISIC_0014798,1,0,1,0,0,2,1.0
ISIC_0014800,0,0,1,0,0,1,0.5
ISIC_0014802,0,0,1,0,0,1,0.5
ISIC_0014803,0,0,1,0,0,1,0.5
ISIC_0014804,0,0,0,0,0,0,0.0
ISIC_0014805,1,0,1,0,0,2,1.0
ISIC_0014806,0,0,0,0,0,0,0.0
ISIC_0014807,0,0,1,1,0,2,1.0
ISIC_0014808,0,0,1,0,0,1,0.5
ISIC_0014809,0,0,1,0,0,1,0.5
ISIC_0014812,0,0,0,0,0,0,0.0
ISIC_0014814,0,0,1,0,0,1,0.5
ISIC_0014815,1,0,1,0,0,2,1.0
ISIC_0014818,0,0,1,0,0,1,0.5
